Timestamp,Packet Length,Src IP,Dst IP,TTL,Protocol,Src Port,Dst Port,TCP Flags,TCP Window Size,TLS Version,TLS Content Type,TLS Record Length,Flow Hash,Packet Inter-arrival Time
1741283002.418494,85,142.250.75.68,10.100.102.3,123,TCP,443,62156,PSH+ACK,1047,,,,-4331750089457278219,0.0
1741283002.418522,54,10.100.102.3,142.250.75.68,128,TCP,62156,443,ACK,510,,,,7792726529433943056,2.7894973754882812e-05
1741283002.419097,85,10.100.102.3,142.250.75.68,128,TCP,62156,443,PSH+ACK,510,,,,7792726529433943056,0.0005750656127929688
1741283002.430318,56,142.250.75.68,10.100.102.3,123,TCP,443,62156,ACK,1047,,,,-4331750089457278219,0.011221170425415039
1741283002.454244,54,10.100.102.3,142.250.75.35,128,TCP,62135,80,ACK,512,,,,-5619989499470803087,0.02392578125
1741283002.459479,66,10.100.102.3,142.250.75.68,128,TCP,62157,443,SYN,64240,,,,782321864791655374,0.005235195159912109
1741283002.46571,66,142.250.75.68,10.100.102.3,122,TCP,443,62157,SYN+ACK,65535,,,,4091080327973806061,0.006230831146240234
1741283002.46578,54,10.100.102.3,142.250.75.68,128,TCP,62157,443,ACK,512,,,,782321864791655374,7.009506225585938e-05
1741283002.466385,1466,10.100.102.3,142.250.75.68,128,TCP,62157,443,ACK,512,TLS 1.0,Handshake,1894,782321864791655374,0.0006048679351806641
1741283002.466385,541,10.100.102.3,142.250.75.68,128,TCP,62157,443,PSH+ACK,512,,,,782321864791655374,0.0
1741283002.474384,66,142.250.75.68,10.100.102.3,122,TCP,443,62157,ACK,1054,,,,4091080327973806061,0.007999181747436523
1741283002.474384,54,142.250.75.68,10.100.102.3,122,TCP,443,62157,ACK,1047,,,,4091080327973806061,0.0
1741283002.526905,1466,142.250.75.68,10.100.102.3,122,TCP,443,62157,ACK,1047,TLS 1.2,Application Data,3961,4091080327973806061,0.0525209903717041
1741283002.526905,1466,142.250.75.68,10.100.102.3,122,TCP,443,62157,ACK,1047,,,,4091080327973806061,0.0
1741283002.526956,54,10.100.102.3,142.250.75.68,128,TCP,62157,443,ACK,512,,,,782321864791655374,5.1021575927734375e-05
1741283002.527173,1466,142.250.75.68,10.100.102.3,122,TCP,443,62157,ACK,1047,,,,4091080327973806061,0.00021696090698242188
1741283002.527173,1005,142.250.75.68,10.100.102.3,122,TCP,443,62157,PSH+ACK,1047,,,,4091080327973806061,0.0
1741283002.527203,54,10.100.102.3,142.250.75.68,128,TCP,62157,443,ACK,512,,,,782321864791655374,3.0040740966796875e-05
1741283002.530772,66,10.100.102.3,142.250.75.35,128,TCP,62158,80,SYN,64240,,,,-4758744211299605470,0.003568887710571289
1741283002.537981,66,142.250.75.35,10.100.102.3,123,TCP,80,62158,SYN+ACK,65535,,,,-9119075737221207758,0.007209062576293945
1741283002.538034,54,10.100.102.3,142.250.75.35,128,TCP,62158,80,ACK,512,,,,-4758744211299605470,5.2928924560546875e-05
1741283002.538233,512,10.100.102.3,142.250.75.35,128,TCP,62158,80,PSH+ACK,512,,,,-4758744211299605470,0.0001990795135498047
1741283002.542268,54,142.250.75.35,10.100.102.3,123,TCP,80,62158,ACK,1052,,,,-9119075737221207758,0.004034996032714844
1741283002.548554,55,10.100.102.3,2.17.190.73,128,TCP,62149,80,ACK,512,,,,4324696125443707014,0.006285905838012695
1741283002.583759,54,10.100.102.3,142.250.75.68,128,TCP,62157,443,FIN+ACK,512,,,,782321864791655374,0.03520512580871582
1741283002.589406,54,142.250.75.68,10.100.102.3,122,TCP,443,62157,FIN+ACK,1047,,,,4091080327973806061,0.005646944046020508
1741283002.589459,54,10.100.102.3,142.250.75.68,128,TCP,62157,443,ACK,512,,,,782321864791655374,5.2928924560546875e-05
1741283002.595312,755,142.250.75.35,10.100.102.3,123,TCP,80,62158,PSH+ACK,1052,,,,-9119075737221207758,0.005853176116943359
1741283002.607656,66,2.17.190.73,10.100.102.3,56,TCP,80,62149,ACK,501,,,,734891791613923268,0.012343883514404297
1741283002.627257,55,10.100.102.3,34.107.221.82,128,TCP,62150,80,ACK,512,,,,2617491203311030798,0.019601106643676758
1741283002.635013,66,34.107.221.82,10.100.102.3,122,TCP,80,62150,ACK,1053,,,,1046714535660073853,0.00775599479675293
1741283002.642973,54,10.100.102.3,142.250.75.35,128,TCP,62158,80,ACK,510,,,,-4758744211299605470,0.007959842681884766
1741283002.649158,66,10.100.102.3,142.250.75.68,128,TCP,62159,443,SYN,64240,,,,3830308156886088676,0.006185054779052734
1741283002.655111,66,142.250.75.68,10.100.102.3,122,TCP,443,62159,SYN+ACK,65535,,,,-486371993492757813,0.005953073501586914
1741283002.655185,54,10.100.102.3,142.250.75.68,128,TCP,62159,443,ACK,512,,,,3830308156886088676,7.390975952148438e-05
1741283002.655974,1466,10.100.102.3,142.250.75.68,128,TCP,62159,443,ACK,512,TLS 1.0,Handshake,1894,3830308156886088676,0.0007889270782470703
1741283002.655974,541,10.100.102.3,142.250.75.68,128,TCP,62159,443,PSH+ACK,512,,,,3830308156886088676,0.0
1741283002.661083,66,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1054,,,,-486371993492757813,0.005109071731567383
1741283002.661083,54,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,,,,-486371993492757813,0.0
1741283002.713572,1466,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,TLS 1.2,Application Data,3960,-486371993492757813,0.05248904228210449
1741283002.713572,1466,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,,,,-486371993492757813,0.0
1741283002.713572,1466,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,,,,-486371993492757813,0.0
1741283002.713572,1004,142.250.75.68,10.100.102.3,122,TCP,443,62159,PSH+ACK,1050,,,,-486371993492757813,0.0
1741283002.713729,54,10.100.102.3,142.250.75.68,128,TCP,62159,443,ACK,512,,,,3830308156886088676,0.00015687942504882812
1741283002.717597,118,10.100.102.3,142.250.75.68,128,TCP,62159,443,PSH+ACK,512,,,,3830308156886088676,0.00386810302734375
1741283002.718397,146,10.100.102.3,142.250.75.68,128,TCP,62159,443,PSH+ACK,512,,,,3830308156886088676,0.0007998943328857422
1741283002.718504,284,10.100.102.3,142.250.75.68,128,TCP,62159,443,PSH+ACK,512,,,,3830308156886088676,0.00010704994201660156
1741283002.734294,56,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,,,,-486371993492757813,0.01578998565673828
1741283002.734294,56,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,,,,-486371993492757813,0.0
1741283002.734294,56,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,,,,-486371993492757813,0.0
1741283002.734294,670,142.250.75.68,10.100.102.3,122,TCP,443,62159,PSH+ACK,1050,,,,-486371993492757813,0.0
1741283002.734294,85,142.250.75.68,10.100.102.3,122,TCP,443,62159,PSH+ACK,1050,,,,-486371993492757813,0.0
1741283002.734356,54,10.100.102.3,142.250.75.68,128,TCP,62159,443,ACK,510,,,,3830308156886088676,6.198883056640625e-05
1741283002.735784,85,10.100.102.3,142.250.75.68,128,TCP,62159,443,PSH+ACK,510,,,,3830308156886088676,0.0014281272888183594
1741283002.746965,56,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,,,,-486371993492757813,0.011180877685546875
1741283002.836121,659,142.250.75.68,10.100.102.3,122,TCP,443,62159,PSH+ACK,1050,,,,-486371993492757813,0.0891561508178711
1741283002.836121,776,142.250.75.68,10.100.102.3,122,TCP,443,62159,PSH+ACK,1050,,,,-486371993492757813,0.0
1741283002.836121,86,142.250.75.68,10.100.102.3,122,TCP,443,62159,PSH+ACK,1050,,,,-486371993492757813,0.0
1741283002.836121,85,142.250.75.68,10.100.102.3,122,TCP,443,62159,PSH+ACK,1050,,,,-486371993492757813,0.0
1741283002.836121,93,142.250.75.68,10.100.102.3,122,TCP,443,62159,PSH+ACK,1050,,,,-486371993492757813,0.0
1741283002.836306,54,10.100.102.3,142.250.75.68,128,TCP,62159,443,ACK,512,,,,3830308156886088676,0.0001850128173828125
1741283002.83723,93,10.100.102.3,142.250.75.68,128,TCP,62159,443,PSH+ACK,512,,,,3830308156886088676,0.0009238719940185547
1741283002.841822,1294,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.004591941833496094
1741283002.842078,1294,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.0002560615539550781
1741283002.842655,56,142.250.75.68,10.100.102.3,122,TCP,443,62159,ACK,1050,,,,-486371993492757813,0.0005769729614257812
1741283002.846817,85,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0041620731353759766
1741283002.84794,1294,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0011229515075683594
1741283002.84794,1294,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.84794,1294,142.250.75.68,10.100.102.3,59,UDP,443,51172,,,,,,4564411365491127539,0.0
1741283002.848565,82,10.100.102.3,142.250.75.68,128,UDP,51172,443,,,,,,-124845782619351668,0.0006251335144042969
1741283002.854566,86,10.100.102.3,10.100.102.1,128,UDP,63858,53,,,,,,-1882933629742136742,0.006000995635986328
1741283002.85466,86,10.100.102.3,10.100.102.1,128,UDP,49998,53,,,,,,-7625101093947821479,9.393692016601562e-05
1741283002.859955,102,10.100.102.1,10.100.102.3,64,UDP,53,63858,,,,,,8806898600267663440,0.0052950382232666016
1741283002.859955,114,10.100.102.1,10.100.102.3,64,UDP,53,49998,,,,,,-7168352953304650562,0.0
1741283002.860936,66,10.100.102.3,142.250.75.110,128,TCP,62160,443,SYN,64240,,,,-3479070468350144756,0.0009808540344238281
1741283002.86096,86,10.100.102.3,10.100.102.1,128,UDP,51145,53,,,,,,-7828403793724624913,2.4080276489257812e-05
1741283002.861107,66,10.100.102.3,142.250.75.110,128,TCP,62161,443,SYN,64240,,,,5832001927581405483,0.00014710426330566406
1741283002.861233,66,10.100.102.3,142.250.75.110,128,TCP,62162,443,SYN,64240,,,,-653849415768657758,0.000125885009765625
1741283002.86591,102,10.100.102.1,10.100.102.3,64,UDP,53,51145,,,,,,-7661940300053440155,0.0046770572662353516
1741283002.866492,86,10.100.102.3,10.100.102.1,128,UDP,52740,53,,,,,,-8517918559061891652,0.0005819797515869141
1741283002.866672,66,142.250.75.110,10.100.102.3,122,TCP,443,62160,SYN+ACK,65535,,,,-2476659007934924247,0.0001800060272216797
1741283002.866672,66,142.250.75.110,10.100.102.3,122,TCP,443,62161,SYN+ACK,65535,,,,-6322776427719197807,0.0
1741283002.866672,66,142.250.75.110,10.100.102.3,122,TCP,443,62162,SYN+ACK,65535,,,,1245304901307185583,0.0
1741283002.866752,54,10.100.102.3,142.250.75.110,128,TCP,62160,443,ACK,512,,,,-3479070468350144756,7.987022399902344e-05
1741283002.866774,54,10.100.102.3,142.250.75.110,128,TCP,62161,443,ACK,512,,,,5832001927581405483,2.2172927856445312e-05
1741283002.866782,54,10.100.102.3,142.250.75.110,128,TCP,62162,443,ACK,512,,,,-653849415768657758,7.867813110351562e-06
1741283002.867172,1466,10.100.102.3,142.250.75.110,128,TCP,62160,443,ACK,512,TLS 1.0,Handshake,1906,-3479070468350144756,0.00039005279541015625
1741283002.867172,553,10.100.102.3,142.250.75.110,128,TCP,62160,443,PSH+ACK,512,,,,-3479070468350144756,0.0
